part_number,supplier_code,supplier_part_number,supplier_cost,is_preferred
CRP-13SRL-WH-3X,YA,CRP-13SRL-WH-3X,6.75,True
CRP-14JNY-GY-MD,YA,CRP-14JNY-GY-MD,97.5,True
CRP-17FPF-BL-LG,YA,CRP-17FPF-BL-LG,36.95,True
CRP-17FPF-BL-MD,YA,CRP-17FPF-BL-MD,36.95,True
CRP-17HOR-BK-NS,YA,CRP-17HOR-BK-NS,16.95,True
CRP-17SOP-BL-2X,YA,CRP-17SOP-BL-2X,38.75,True
CRP-17SOP-BL-LG,YA,CRP-17SOP-BL-LG,38.75,True
CRP-17SOP-BL-XL,YA,CRP-17SOP-BL-XL,38.75,True
CS-LAM,CHF,CS-LAM,898.0,True
CS-MIL-CRATE,CHF,CS-MIL-CRATE,494.0,True
CS-MILL,CHF,CS-MILL,0.0,True
CS-MILL-1,CHF,CS-MILL-1,0.0,True
CS-MILL-2,CHF,CS-MILL-2,0.0,True
CS-NSPN,CHF,CS-NSPN,150.0,True
CS-NSPN-1,CHF,CS-NSPN-1,0.0,True
CS-NSPN-10,CHF,CS-NSPN-10,0.0,True
CS-NSPN-11,CHF,CS-NSPN-11,0.0,True
CS-NSPN-12,CHF,CS-NSPN-12,20.0,True
CS-NSPN-13,CHF,CS-NSPN-13,20.0,True
CS-NSPN-14,CHF,CS-NSPN-14,20.0,True
CS-NSPN-15,CHF,CS-NSPN-15,24.13,True
CS-NSPN-16,CHF,CS-NSPN-16,78.86,True
CS-NSPN-17,CHF,CS-NSPN-17,3.39,True
CS-NSPN-18,CHF,CS-NSPN-18,0.53,True
CS-NSPN-19,CHF,CS-NSPN-19,0.41,True
CS-NSPN-2,CHF,CS-NSPN-2,1856.0,True
CS-NSPN-20,CHF,CS-NSPN-20,0.25,True
CS-NSPN-21,CHF,CS-NSPN-21,3.98,True
CS-NSPN-22,CHF,CS-NSPN-22,9.9,True
CS-NSPN-23,CHF,CS-NSPN-23,1483.9,True
CS-NSPN-24,CHF,CS-NSPN-24,155.26,True
CS-NSPN-25,CHF,CS-NSPN-25,33.0,True
CS-NSPN-26,CHF,CS-NSPN-26,2.9,True
CS-NSPN-27,CHF,CS-NSPN-27,50.1,True
CS-NSPN-28,CHF,CS-NSPN-28,2696.0,True
CS-NSPN-29,CHF,CS-NSPN-29,0.8,True
CS-NSPN-3,CHF,CS-NSPN-3,700.0,True
CS-NSPN-30,CHF,CS-NSPN-30,0.24,True
CS-NSPN-31,CHF,CS-NSPN-31,2.5,True
CS-NSPN-32,CHF,CS-NSPN-32,42.4,True
CS-NSPN-33,CHF,CS-NSPN-33,1.8,True
CS-NSPN-34,CHF,CS-NSPN-34,19.8,True
CS-NSPN-35,CHF,CS-NSPN-35,89.65,True
CS-NSPN-36,CHF,CS-NSPN-36,2.88,True
CS-NSPN-37,CHF,CS-NSPN-37,42.4,True
CS-NSPN-38,CHF,CS-NSPN-38,46.0,True
CS-NSPN-39,CHF,CS-NSPN-39,21.91,True
CS-NSPN-4,CHF,CS-NSPN-4,150.0,True
CS-NSPN-40,CHF,CS-NSPN-40,65.44,True
CS-NSPN-5,CHF,CS-NSPN-5,0.0,True
CS-NSPN-6,CHF,CS-NSPN-6,1600.0,True
CS-NSPN-7,CHF,CS-NSPN-7,17.6,True
CS-NSPN-8,CHF,CS-NSPN-8,212.0,True
CS-NSPN-9,CHF,CS-NSPN-9,0.5,True
CS-UPH,CHF,CS-UPH,330.42,True
CS-UPH01,CHF,CS-UPH01,225.0,True
CS-UPH02,CHF,CS-UPH02,275.0,True
CS-UPH03,CHF,CS-UPH03,175.0,True
CS-UPH04,CHF,CS-UPH04,0.0,True
CS-UPH05,CHF,CS-UPH05,0.0,True
CS-UPH06,CHF,CS-UPH06,350.0,True
CS-UPH07,CHF,CS-UPH07,586.21,True
CS-UPH08,CHF,CS-UPH08,713.61,True
CS-UPH09,CHF,CS-UPH09,541.8,True
CS-UPH10,CHF,CS-UPH10,516.32,True
CS-UPH11,CHF,CS-UPH11,382.12,True
CS-UPH12,CHF,CS-UPH12,364.48,True
CS-UPH13,CHF,CS-UPH13,382.12,True
CS-UPH14,CHF,CS-UPH14,364.48,True
CS-UPH15,CHF,CS-UPH15,740.18,True
CS-UPH16,CHF,CS-UPH16,1111.84,True
CS-UPH17,CHF,CS-UPH17,24524.3,True
CS-UPH18,CHF,CS-UPH18,164.5,True
CS-UPH19,CHF,CS-UPH19,3438.9,True
CS-UPH20,CHF,CS-UPH20,1320.89,True
CS30-25,PS,CS30-25,107.48,True
CSNSPN,CHF,CSNSPN,89.65,True
CSS212,NAP,CSS212,73.86,True
CYL-BLS-CM2-F,JLM,CYL-BLS-CM2-F,0.0,True
CYL-BLS-CM2-FW,JLM,CYL-BLS-CM2-FW,0.0,True
CYL-PP-CM-FIN,JLM,CYL-PP-CM-FIN,139.0,True
D182375,DM,D182375,3.0,True
D182624,DM,D182624,36.0,True
D182914,DM,D182914,2.0,True
D182915,DM,D182915,2.0,True
D182945,DM,D182945,1.0,True
D183016,DM,D183016,23.0,True
D183276,DM,D183276,27.0,True
D187721,DM,D187721,22.0,True
D187865,DM,D187865,7.0,True
D187919,DM,D187919,14.05,True
D217996,DM,D217996,44.0,True
D231629,EXP,D231629,13.0,True
D235235,DM,D235235,9.0,True
D236350,DM,D236350,34.0,True
D275520,DM,D275520,2.2,True
D283464,DM,D283464,2.0,True
D314503,DM,D314503,25.0,True
D380060,DM,D380060,2.0,True
D380080,DM,D380080,2.0,True
D481028,DM,D481028,29.99,True
D487199,DM,D487199,3.0,True
D492571,DM,D492571,25.0,True
D492601,DM,D492601,23.0,True
D498320,DM,D498320,3.0,True
D498456,DM,D498456,13.0,True
D498609,DM,D498609,5.92,True
D498849,DM,D498849,1.79,True
D498902,DM,D498902,2.0,True
D533136,DM,D533136,11.0,True
D537475,DM,D537475,8.0,True
D541638,DM,D541638,6.0,True
D647769,DM,D647769,16.0,True
D647783,DM,D647783,21.9,True
D647795,DM,D647795,21.0,True
D647808,DM,D647808,22.67,True
D648115,DM,D648115,14.0,True
D648610,DM,D648610,18.0,True
D649103,DM,D649103,27.0,True
D661333,EXP,D661333,2.0,True
D685366,DM,D685366,5.0,True
D698021,DM,D698021,10.0,True
D698033,DM,D698033,10.0,True
D698046,DM,D698046,10.0,True
D698123,DM,D698123,35.0,True
D7-0133,DM,D7-0133,1.21,True
D7-0493,DM,D7-0493,7.0,True
D7-0538,DM,D7-0538,8.25,True
D7-0539,DM,D7-0539,8.0,True
D7-1123,DM,D7-1123,6.0,True
D7-1124,DM,D7-1124,5.0,True
D7-1125,DM,D7-1125,5.0,True
D7-1126,DM,D7-1126,4.0,True
D7-1129,DM,D7-1129,5.0,True
D7-1130,DM,D7-1130,4.0,True
D7-1132,DM,D7-1132,6.0,True
D7-1144,DM,D7-1144,5.0,True
D7-1230,DM,D7-1230,7.0,True
D7-2100,DM,D7-2100,6.0,True
D7-3940,DM,D7-3940,2.0,True
D7-3975,DM,D7-3975,2.0,True
D7-3995,DM,D7-3995,1.0,True
D800522,DM,D800522,115.0,True
D800901,DM,D800901,106.72,True
D8033435,DM,D8033435,120.0,True
D807354,DM,D807354,17.0,True
D836555,DM,D836555,47.0,True
D837510,DM,D837510,118.0,True
D837584,DM,D837584,79.0,True
D838032,DM,D838032,12.65,True
D838089,DM,D838089,65.0,True
DF350ATXW5,SO,DF350ATXW5,8071.65,True
DGO,COS,DGO,142.02,True
DHPP1002,SG,DHPP1002,0.0,True
DPR-5EA90-00-00,YA,DPR-5EA90-00-00,3.0,True
DPR-6EA90-00-00,YA,DPR-6EA90-00-00,3.05,True
DPR-6EB90-00-00,YA,DPR-6EB90-00-00,3.05,True
DPR6EA-9,HP,DPR6EA-9,1.49,True
DR140,AZ,DR140,44.99,True
E439085,DM,E439085,128.72,True
E5008609,DM,E5008609,54.52,True
E5345514,EB,E5345514,10.0,True
E5345515,EB,E5345515,10.0,True
E5345592,EB,E5345592,10.0,True
E6406696,EB,E6406696,8.0,True
EC5310,SSS,EC5310,615.53,True
ECB254-3,JLM,ECB254-3,0.56,True
ECO1002,PAX,ECO1002,16.1,True
ED1800,SSS,ED1800,906.75,True
EH1552,SSS,EH1552,719.48,True
EM1200,DOM,EM1200,1268.17,True
EP1500,SSS,EP1500,362.5,True
EPSK1200C,SSS,EPSK1200C,3062.88,True
EPSK1435,SSS,EPSK1435,6446.84,True
EPSK1600,SSS,EPSK1600,1150.0,True
EPSK1630,SSS,EPSK1630,1584.36,True
EW2-68348-00-00,YA,EW2-68348-00-00,26.39,True
EX3917,EXP,EX3917,4.0,True
F2D-U2425-00-00.1,YMC,F2D-U2425-00-00.1,487.79,True
F2D-U8190-10-00,YA,F2D-U8190-10-00,529.99,True
F2F-6214A-00-00,YA,F2F-6214A-00-00,39.89,True
F2S-6411H-00-00,YA,F2S-6411H-00-00,27.56,True
F301001-Q,SPC,F301001-Q,44.0,True
F402000-100,SPC,F402000-100,9.0,True
F402002,SPC,F402002,0.7,True
F404002,SPC,F404002,3.56,True
F404057,SPC,F404057,3.92,True
F404064,SPC,F404064,35.0,True
F404083,SPC,F404083,7.12,True
F404085,SPC,F404085,14.66,True
F404097,SPC,F404097,15.0,True
F451000Q,SPC,F451000Q,38.0,True
F4P-U2663-00-00,YA,F4P-U2663-00-00,24.99,True
F4P-U2663-01-00,YA,F4P-U2663-01-00,19.94,True
F4P-U820A-01-00,YA,F4P-U820A-01-00,307.99,True
F4P-U820A-02-00,YA,F4P-U820A-02-00,307.99,True
F5521045K,SPC,F5521045K,20.91,True
F553125K,SPC,F553125K,19.01,True
F553137K,SPC,F553137K,20.91,True
F556031K,SPC,F556031K,20.91,True
F660830-A,FG,F660830-A,118.95,True
FAS6125,AMZ,FAS6125,26.0,True
FBK001,LG,FBK001,20.0,True
FDF,MISC,FDF,0.0,True
FER,COS,FER,108.77,True
FHDPB340301,ETC,FHDPB340301,184.55,True
FILM120BB,VRG,FILM120BB,199.0,True
FLG,COS,FLG,108.77,True
FP,COS,FP,127.77,True
FS,COS,FS,110.73,True
FSH39,PAX,FSH39,8.41,True
FUEL,DLM,FUEL,5.6,True
G16-052,GWB,G16-052,6.0,True
G16-899,GWB,G16-899,8.0,True
GALLON,ULE,GALLON,1.3,True
GENPRO10X4,BDS,GENPRO10X4,345.28,True
GG32PC,PAX,GG32PC,24.79,True
GJ1-U7578-21-00,YA,GJ1-U7578-21-00,0.65,True
GJ1-U7578-22-00,YA,GJ1-U7578-22-00,0.68,True
GM-ISO32-QT-F,PS,GM-ISO32-QT-F,24.99,True
GNT,COS,GNT,76.53,True
GSL26,PAX,GSL26,7.7,True
GT20-TM,GRN,GT20-TM,100.0,True
GWON48100,PTK,GWON48100,18.95,True
Glove-BLD-10-GR,JLM,Glove-BLD-10-GR,59.99,True
H-177,NAP,H-177,1.38,True
HA,COS,HA,7.5,True
HA5430H,PS,HA5430H,29.99,True
HA5482,SSS,HA5482,16.15,True
HA5487,SSS,HA5487,162.25,True
HA5501,SSS,HA5501,215.97,True
HATCH,TWB,HATCH,0.0,True
HD31C,BDS,HD31C,93.03,True
HDCLAMP36,THD,HDCLAMP36,1.184,True
HDX-20L,BDS,HDX-20L,66.3,True
HFM,COS,HFM,85.08,True
HGRR0001,SG,HGRR0001,0.99,True
HO5708SS,SSS,HO5708SS,215.47,True
HO5716SS,SSS,HO5716SS,274.59,True
HO8118,PS,HO8118,282.99,True
HOSE-13-BK-UP-F,JLM,HOSE-13-BK-UP-F,0.0,True
HOSE-EXT-KT-3,JLM,HOSE-EXT-KT-3,34.99,True
HR,COS,HR,110.73,True
HST-DFSBL,GMA,HST-DFSBL,91.0,True
HY,COS,HY,4.05,True
IB,COS,IB,85.03,True
IC10,NAP,IC10,27.67,True
ISNH-L,COS,ISNH-L,10.0,True
ISNH-M,COS,ISNH-M,10.0,True
ISNH-S,COS,ISNH-S,10.0,True
ISNH-XL,COS,ISNH-XL,10.0,True
ISNH-XXL,COS,ISNH-XXL,10.0,True
ISO-32,JLM,ISO-32,11.666,True
IT,COS,IT,76.53,True
J1939,GRN,J1939,2674.99,True
JF1-0606K,PTK,JF1-0606K,8.62,True
JF9-0606K,PTK,JF9-0606K,16.247,True
JM-STRAPS,NWS,JM-STRAPS,26.0,True
JO,COS,JO,115.0,True
K806490T,LYC,K806490T,31.9,True
K807252T-5,LYC,K807252T-5,40.08,True
KAR,COS,KAR,85.02,True
KN-560,MISC,KN-560,2.0,True
L114-02030410,LS,L114-02030410,3.47,True
L2100-SH5087P,LMS,L2100-SH5087P,64.0,True
L2192-715S,LMS,L2192-715S,110.0,True
L282-670040012,LS,L282-670040012,1.81,True
L3/H6/48CP,BDS,L3/H6/48CP,98.29,True
L354-4151941,LS,L354-4151941,2.81,True
L50-05461,LS,L50-05461,9.0,True
L50-12371,LS,L50-12371,4.0,True
L50-12921,LS,L50-12921,5.0,True
L50-19501,LS,L50-19501,3.0,True
L50-28261,LS,L50-28261,18.0,True
L50-42021,LS,L50-42021,9.09,True
L50-42041,LS,L50-42041,15.36,True
L50-51301,LS,L50-51301,3.0,True
L661-7650,LS,L661-7650,99.0,True
L710-26-455771,LS,L710-26-455771,1.54,True
L710-26-66302,LS,L710-26-66302,7.52,True
LFR-5A110-00-00,YA,LFR-5A110-00-00,7.7,True
LFR-6A110-00-00,YA,LFR-6A110-00-00,6.1,True
LIT-18626-13-70,YA,LIT-18626-13-70,12.0,True
LIT-MRPDC-AT-19,YA,LIT-MRPDC-AT-19,0.05,True
LIT-MRPDC-AT-23,YA,LIT-MRPDC-AT-23,15.0,True
LIT-MRPDC-AT-24,YA,LIT-MRPDC-AT-24,15.0,True
LIT-MRPDC-AT-26,YA,LIT-MRPDC-AT-26,15.0,True
LKR-6E000-00-00,YA,LKR-6E000-00-00,8.05,True
LKR-7E000-00-00,YA,LKR-7E000-00-00,7.75,True
LMA-R7E90-00-00,YA,LMA-R7E90-00-00,16.7,True
LMUP2004,SG,LMUP2004,18.6,True
LOUNGER,BAR,LOUNGER,370.0,True
LR,COS,LR,108.78,True
LUB-05W30-FC-12,YA,LUB-05W30-FC-12,10.95,True
LUB-10W30-FC-04,YA,LUB-10W30-FC-04,23.8,True
LUB-10W30-FC-12,YA,LUB-10W30-FC-12,7.0,True
LUB-10W30-FC-55,YA,LUB-10W30-FC-55,5.1148,True
LUB-10W30-FC-BK,YA,LUB-10W30-FC-BK,3.8063,True
LUB-2STRK-M1-04,YA,LUB-2STRK-M1-04,30.45,True
LUB-MRNLG-KT-10,YA,LUB-MRNLG-KT-10,59.65,True
LUB-MRNMD-KT-11,YA,LUB-MRNMD-KT-11,37.75,True
LUB-MRNMR-KT-10,YA,LUB-MRNMR-KT-10,52.9,True
LUB-MRNSM-KT-10,YA,LUB-MRNSM-KT-10,29.85,True
LUB-MRNSM-KT-20,YA,LUB-MRNSM-KT-20,32.4,True
LUB-PUMP0-05-GL,YA,LUB-PUMP0-05-GL,69.3,True
LUB-WTRCG-KT-00,YA,LUB-WTRCG-KT-00,28.34,True
LUB-WTRCG-KT-10,YA,LUB-WTRCG-KT-10,37.79,True
LY,COS,LY,4.0,True
M-YM123,RAV,M-YM123,24.0,True
M-YU123,RAV,M-YU123,39.95,True
M-YYU123,RAV,M-YYU123,44.95,True
M149-2960,DM,M149-2960,1.35,True
M149-3560,DM,M149-3560,1.35,True
M149-4020,DM,M149-4020,1.35,True
M19616,PAX,M19616,6.97,True
M24-1000,BDS,M24-1000,88.24,True
M27-1000,BDS,M27-1000,104.87,True
M3-10IB-S-Gm-i-4,JLA,M3-10IB-S-Gm-i-4,0.0,True
M31-100,PBM,M31-100,15.0,True
M31-110,PBM,M31-110,9.0,True
M31-1100,PBM,M31-1100,75.0,True
M31-240,PBM,M31-240,20.0,True
M31-251,PBM,M31-251,33.0,True
M31-300,PBM,M31-300,10.8,True
M31-350,PBM,M31-350,18.0,True
M31-430,PBM,M31-430,13.0,True
M31-450,PBM,M31-450,22.0,True
M31-600,PBM,M31-600,16.0,True
M31-640,PBM,M31-640,16.0,True
M31-650,PBM,M31-650,16.0,True
M31-710,PBM,M31-710,9.74,True
M31-730,PBM,M31-730,18.0,True
M31-800,BDS,M31-800,209.86,True
M31-900,PBM,M31-900,6.0,True
M31-DP-AGM,BDS,M31-DP-AGM,206.0,True
M315E2,BDS,M315E2,119.78,True
M4364,PAX,M4364,8.4,True
M5716,PAX,M5716,10.91,True
M574-92038,DM,M574-92038,4.7,True
M5826,PAX,M5826,7.69,True
M72169,DM,M72169,1810.0,True
M913-4679,DM,M913-4679,9.86,True
M913-4680,DM,M913-4680,16.07,True
MA1559,CR,MA1559,18.5,True
MA4648,CR,MA4648,13.5,True
MA5549,CR,MA5549,18.5,True
MAC,NAP,MAC,20.99,True
MAR-10MAS-00-00,YA,MAR-10MAS-00-00,43.75,True
MAR-10MEL-00-00,YA,MAR-10MEL-00-00,16.75,True
MAR-69JIS-0L-ED,YA,MAR-69JIS-0L-ED,111.0,True
MAR-69JIS-FS-NT,YA,MAR-69JIS-FS-NT,111.0,True
MAR-6CEIS-1L-ED,YA,MAR-6CEIS-1L-ED,127.0,True
MAR-762J0-50-00,YA,MAR-762J0-50-00,5368.0,True
MAR-CABLE-16-SC,YA,MAR-CABLE-16-SC,46.25,True
MAR-CABLE-17-SC,YA,MAR-CABLE-17-SC,47.5,True
MAR-CABLE-20-SC,YA,MAR-CABLE-20-SC,52.25,True
MAR-CABLE-30-SC,YA,MAR-CABLE-30-SC,73.0,True
MAR-CARBC-FC-05,YA,MAR-CARBC-FC-05,20.28,True
MAR-CL7D1-KT-30,YA,MAR-CL7D1-KT-30,184.0,True
MAR-CNTRC-LP-08,YA,MAR-CNTRC-LP-08,19.25,True
MAR-D500H-UB-00,YA,MAR-D500H-UB-00,76.0,True
MAR-FLUSH-ER-VF,YA,MAR-FLUSH-ER-VF,81.35,True
MAR-FUELF-IL-TR,YA,MAR-FUELF-IL-TR,16.75,True
MAR-GRMMT-F1-,YA,MAR-GRMMT-F1-,23.25,True
MAR-GROMM-ET-,YA,MAR-GROMM-ET-,17.5,True
MAR-GTWAY-KT-,YA,MAR-GTWAY-KT-,326.0,True
MAR-GYT3B-02-13,YA,MAR-GYT3B-02-13,316.0,True
MAR-GYT3B-02-14,YA,MAR-GYT3B-02-14,316.0,True
MAR-M10AS-00-00,YA,MAR-M10AS-00-00,32.75,True
MAR-M10EL-00-00,YA,MAR-M10EL-00-00,9.75,True
MAR-MINIF-IL-TR,YA,MAR-MINIF-IL-TR,9.75,True
MAR-MINIF-LT-AS,YA,MAR-MINIF-LT-AS,32.75,True
MAR-MTRCV-1C-15,YA,MAR-MTRCV-1C-15,78.0,True
MAR-MTRCV-F4-20,YA,MAR-MTRCV-F4-20,115.0,True
MAR-MTRCV-F4-2L,YA,MAR-MTRCV-F4-2L,115.0,True
MAR-MTRCV-VF-90,YA,MAR-MTRCV-VF-90,66.0,True
MAR-MTSPT-SM-00,YA,MAR-MTSPT-SM-00,79.45,True
MAR-MTSPT-SR-00,YA,MAR-MTSPT-SR-00,43.0,True
MAR-MTSPT-YM-10,YA,MAR-MTSPT-YM-10,44.0,True
MAR-RIGHS-BK-25,YA,MAR-RIGHS-BK-25,49.5,True
MAR-SCUPPER,MISC,MAR-SCUPPER,5.0,True
MAR-SEPAR-AT-,YA,MAR-SEPAR-AT-,43.75,True
MAR-SPTLN-YD-SV,YA,MAR-SPTLN-YD-SV,18.89,True
MAR-THRUT-RS-,YA,MAR-THRUT-RS-,12.25,True
MAR-TSPEC-10-00,YA,MAR-TSPEC-10-00,15.2,True
MAR-TSPEC-11-00,YA,MAR-TSPEC-11-00,15.2,True
MAY,COS,MAY,106.45,True
MBTX16U,BDS,MBTX16U,82.0,True
MBTX20U,BDS,MBTX20U,76.85,True
MC-91AS,DM,MC-91AS,3.16,True
MHABT1200,BDS,MHABT1200,20.0,True
MISC,MISC,MISC,0.0,True
MOT5003N-AM,API,MOT5003N-AM,89.0,True
MOT5021N-AM,API,MOT5021N-AM,199.0,True
MOT5026N-AM,API,MOT5026N-AM,119.0,True
MP41030,NAP,MP41030,20.47,True
MR43LTS,NAP,MR43LTS,2.41,True
MS-RA70,CW,MS-RA70,188.99,True
MSD,AMZ,MSD,473.36,True
MSHOP0,DM,MSHOP0,0.02,True
MT-BIM-MTE,MTW,MT-BIM-MTE,439.2,True
MT-KIK-DB-CR-2.5,MTW,MT-KIK-DB-CR-2.5,559.2,True
MT-LED,MTW,MT-LED,135.2,True
MT-NAV,MTW,MT-NAV,0.0,True
MT-SKR035,MTW,MT-SKR035,0.0,True
MT-SOA013,MTW,MT-SOA013,143.2,True
MT-SOT301,MTW,MT-SOT301,559.2,True
MTX-94R/H7,IBSA,MTX-94R/H7,196.2,True
MWV-CVRCR-CH-,YA,MWV-CVRCR-CH-,195.99,True
MWV-CVRFX-CH-,YA,MWV-CVRFX-CH-,226.75,True
MX-04794,JBE,MX-04794,8.63,True
MX3-300,JBE,MX3-300,7.41,True
MX3-60,JBE,MX3-60,4.04,True
MX4-300,JBE,MX4-300,10.13,True
N26-13440-02-00,YA,N26-13440-02-00,16.75,True
N26-13440-03-00,YA,N26-13440-03-00,16.75,True
N26-13440-04-00,YA,N26-13440-04-00,16.75,True
N80-8351A-40-00,YA,N80-8351A-40-00,84.0,True
N80-83540-00-00,YA,N80-83540-00-00,100.0,True
N99D31MBLUE,NAP,N99D31MBLUE,281.99,True
NA-3123,NAP,NA-3123,12.25,True
NA-810,NAP,NA-810,2.02,True
NA-IC14,NAP,NA-IC14,34.1,True
NA75-200,NAP,NA75-200,4.84,True
NBH-24P-DP,PAX,NBH-24P-DP,7.94,True
NGK-BPZ8H-S1-00,DM,NGK-BPZ8H-S1-00,6.09,True
NGK-BUZ8-H0-00,GAP,NGK-BUZ8-H0-00,7.56,True
NGK-DPR6E-A9-00,YA,NGK-DPR6E-A9-00,3.05,True
NGK-LKR6E,BDM,NGK-LKR6E,8.86,True
NPB-L,COS,NPB-L,13.0,True
NPB-XL,COS,NPB-XL,13.0,True
NSB-AGM31M,BDS,NSB-AGM31M,296.1,True
NTN,COS,NTN,89.35,True
ODF,MISC,ODF,0.0,True
ODX-AGM34M,BDS,ODX-AGM34M,285.39,True
OP6616,NAP,OP6616,11.78,True
OPT-CB-FAS.,CHF,OPT-CB-FAS.,1664.0,True
OPT-CB-SAS.,CHF,OPT-CB-SAS.,1958.4,True
OPT-CL-FAS.,CHF,OPT-CL-FAS.,1318.4,True
OPT-CL-SAS.,CHF,OPT-CL-SAS.,1958.4,True
OPT-CLR-DAS.,CHF,OPT-CLR-DAS.,1126.4,True
OPT-D31M-BT,BDS,OPT-D31M-BT,263.73,True
OPT-D31T-YT,BDS,OPT-D31T-YT,249.04,True
OPT-D34/78YT,BDS,OPT-D34/78YT,187.0,True
OPT-D51R-YT,BDS,OPT-D51R-YT,179.11,True
OPT-MC-1,CHF,OPT-MC-1,1580.8,True
OPT-MC-2,CHF,OPT-MC-2,998.4,True
OPT27M-BT,BDS,OPT27M-BT,194.19,True
OPT34/78RT,BDS,OPT34/78RT,159.95,True
OTR003-2X,LG,OTR003-2X,15.0,True
OTR003-L,LG,OTR003-L,15.0,True
OTR003-M,LG,OTR003-M,15.0,True
OTR003-XL,LG,OTR003-XL,15.0,True
OTR007-2X,LG,OTR007-2X,14.5,True
OTR007-L,LG,OTR007-L,14.5,True
OTR007-XL,LG,OTR007-XL,14.5,True
OTR016-2X,LG,OTR016-2X,14.5,True
OTR016-L,LG,OTR016-L,14.5,True
OTR016-M,LG,OTR016-M,14.5,True
OTR017-L,LG,OTR017-L,14.5,True
OTR017-M,LG,OTR017-M,14.5,True
OTR017-XL,LG,OTR017-XL,14.5,True
OTR026-2X,LG,OTR026-2X,14.5,True
OTR026-L,LG,OTR026-L,14.5,True
OTR026-M,LG,OTR026-M,14.5,True
OTR026-XL,LG,OTR026-XL,14.5,True
OYSTERGELCOAT,TWB,OYSTERGELCOAT,0.0,True
P9986,NAP,P9986,35.04,True
PA3459,MGT,PA3459,130.0,True
PA4170-T03,MGT,PA4170-T03,275.0,True
PA4272,MGT,PA4272,270.0,True
PAG,COS,PAG,94.52,True
PF1053,MGT,PF1053,20.0,True
PFHATSNAP,PH5,PFHATSNAP,13.0,True
PG1090,MGT,PG1090,173.0,True
PG1091,MGT,PG1091,285.0,True
PG1181,EZL,PG1181,0.0,True
PG1181,MGT,PG1181,0.0,True
PG1186,MGT,PG1186,30.0,True
PG1194,MGT,PG1194,72.0,True
PG2252,MGT,PG2252,0.0,True
PG3052,MGT,PG3052,58.0,True
PG3240-M,MGT,PG3240-M,1045.0,True
PG4812,MGT,PG4812,16.0,True
PG4815,MGT,PG4815,0.0,True
PG4815-1,MGT,PG4815-1,0.0,True
PGR-PRO-PUMPKT,JLM,PGR-PRO-PUMPKT,435.0,True
PH1558,MGT,PH1558,565.0,True
PHRBX203B,GNP,PHRBX203B,66.92,True
PI1805,MGT,PI1805,46.5,True
PI1805-S,MGT,PI1805-S,61.0,True
PI1857-S,MGT,PI1857-S,92.0,True
PI1857-SW,MGT,PI1857-SW,0.0,True
PI1909-S,MGT,PI1909-S,0.0,True
PID12V100AH,BDS,PID12V100AH,461.64,True
PID12V135AHPLUS,BDS,PID12V135AHPLUS,785.0,True
PID36V60AH,BDS,PID36V60AH,1038.45,True
PIP,COS,PIP,113.52,True
PK-D-8-11-U-BK,JLM,PK-D-8-11-U-BK,167.99,True
PK-D-8-6-U-BK,JLM,PK-D-8-6-U-BK,244.99,True
PK-D-8-6-U-WT,JLM,PK-D-8-6-U-WT,244.99,True
PK-M-12-6-P-BLK,JLM,PK-M-12-6-P-BLK,146.99,True
PK-M-2-3-S-BLK,JLM,PK-M-2-3-S-BLK,132.99,True
PK-M-2-6-S-BLK,JLM,PK-M-2-6-S-BLK,118.99,True
PK-M-2-6-S-WT,JLM,PK-M-2-6-S-WT,118.99,True
PK-P-17519-BK,JLM,PK-P-17519-BK,160.99,True
PK-S-2-3-S-BK,JLM,PK-S-2-3-S-BK,132.99,True
PK-S-2-3-S-WT,JLM,PK-S-2-3-S-WT,118.99,True
PKB-S-2-2-P-BK,JLM,PKB-S-2-2-P-BK,139.99,True
PKB-S-2-2-P-WT,JLM,PKB-S-2-2-P-WT,139.99,True
PKB-S-2-2-S-BK,JLM,PKB-S-2-2-S-BK,139.99,True
PKB-S-2-2-S-WT,JLM,PKB-S-2-2-S-WT,139.99,True
PKB-S-2-3-S-WT,JLM,PKB-S-2-3-S-WT,195.99,True
PKB-S-5-4-P-BK,JLM,PKB-S-5-4-P-BK,167.99,True
PKB-S-5-4-P-WT,JLM,PKB-S-5-4-P-WT,167.99,True
PKB-S-5-4-S-BK,JLM,PKB-S-5-4-S-BK,244.99,True
PKB-S-5-4-S-WT,JLM,PKB-S-5-4-S-WT,167.99,True
PKB-T-4-0-U,JLM,PKB-T-4-0-U,90.99,True
PKBD-S-2-3-BLK,JLM,PKBD-S-2-3-BLK,293.99,True
PKBD-S-2-3-WT,JLM,PKBD-S-2-3-WT,293.99,True
PKBD-S-2-6-BK,JLM,PKBD-S-2-6-BK,239.99,True
PKBD-S-2-6-WT,JLM,PKBD-S-2-6-WT,293.99,True
PKBD-S-5-4-BK,JLM,PKBD-S-5-4-BK,565.24,True
PKBD-S-5-4-WT,JLM,PKBD-S-5-4-WT,293.99,True
PKBD-S-N2-2-WT,JLM,PKBD-S-N2-2-WT,265.99,True
PKD-MTOS-PLT-,JLM,PKD-MTOS-PLT-,118.99,True
PKD-MTOS-PLT-BK,JLM,PKD-MTOS-PLT-BK,104.99,True
PKD-S-2-2-BLK,JLM,PKD-S-2-2-BLK,223.99,True
PKD-S-2-3-WT,JLM,PKD-S-2-3-WT,223.99,True
